968.4,SCROLL,0,-1
968.41,SCROLL,0,-1
968.41,SCROLL,0,-1
968.42,SCROLL,0,-1
968.42,SCROLL,0,-1
968.43,SCROLL,0,-1
968.83,SCROLL,0,1
968.83,SCROLL,0,1
968.85,SCROLL,0,1
968.86,SCROLL,0,1
968.88,SCROLL,0,1
969.06,SCROLL,0,1
969.07,SCROLL,0,1
969.08,SCROLL,0,1
969.09,SCROLL,0,1
969.1,SCROLL,0,1
969.11,SCROLL,0,1
969.12,SCROLL,0,1
969.23,SCROLL,0,-1
969.3,SCROLL,0,1
969.31,SCROLL,0,1
969.32,SCROLL,0,1
969.33,SCROLL,0,1
969.34,SCROLL,0,1
969.54,SCROLL,0,1
969.55,SCROLL,0,1
969.56,SCROLL,0,1
969.57,SCROLL,0,1
969.58,SCROLL,0,1
969.58,SCROLL,0,1
969.78,SCROLL,0,1
969.78,SCROLL,0,1
969.79,SCROLL,0,1
969.8,SCROLL,0,1
969.81,SCROLL,0,1
969.81,SCROLL,0,1
969.82,SCROLL,0,1
970.02,SCROLL,0,1
970.03,SCROLL,0,1
970.04,SCROLL,0,1
970.05,SCROLL,0,1
970.05,SCROLL,0,1
970.07,SCROLL,0,1
970.26,SCROLL,0,1
970.27,SCROLL,0,1
970.28,SCROLL,0,1
970.28,SCROLL,0,1
970.29,SCROLL,0,1
970.3,SCROLL,0,1
970.5,SCROLL,0,1
970.52,SCROLL,0,1
970.52,SCROLL,0,1
970.53,SCROLL,0,1
970.53,SCROLL,0,1
970.55,SCROLL,0,1
970.74,SCROLL,0,1
970.75,SCROLL,0,1
970.76,SCROLL,0,1
970.76,SCROLL,0,1
970.77,SCROLL,0,1
970.78,SCROLL,0,1
970.8,SCROLL,0,1
970.99,SCROLL,0,1
971.0,SCROLL,0,1
971.0,SCROLL,0,1
971.01,SCROLL,0,1
971.02,SCROLL,0,1
971.03,SCROLL,0,1
971.23,SCROLL,0,1
971.23,SCROLL,0,1
971.24,SCROLL,0,1
971.25,SCROLL,0,1
971.26,SCROLL,0,1
971.51,SCROLL,0,1
971.54,SCROLL,0,1
971.55,SCROLL,0,1
971.57,SCROLL,0,1
971.6,SCROLL,0,1
972.86,CLICK,3105,551
979.93,SCROLL,0,-1
979.95,SCROLL,0,-1
979.96,SCROLL,0,-1
979.98,SCROLL,0,-1
979.99,SCROLL,0,-1
980.0,SCROLL,0,-1
980.55,SCROLL,0,-1
980.57,SCROLL,0,-1
980.58,SCROLL,0,-1
980.59,SCROLL,0,-1
980.6,SCROLL,0,-1
980.6,SCROLL,0,-1
980.61,SCROLL,0,-1
980.63,SCROLL,0,-1
982.84,SCROLL,0,1
982.85,SCROLL,0,1
982.86,SCROLL,0,1
982.87,SCROLL,0,1
982.88,SCROLL,0,1
